Id,SalePrice
2736,148664.77702161434
2737,121682.50177136737
2738,152415.2966981066
2739,155375.68765240785
2740,151140.73704591068
2741,136346.873255799
2742,171775.39529746622
2743,146641.43936157363
2744,145056.88978878554
2745,133221.7125177666
2746,131249.3395280743
2747,146368.76774256013
2748,129326.35290810646
2749,123258.2281133105
2750,134757.6736120029
2751,124933.52817848694
2752,182162.74655151076
2753,145030.8229947885
2754,143853.58798038753
2755,146228.59838714456
2756,98443.52423770259
2757,68240.48120144322
2758,92082.2882410843
2759,155284.99850933068
2760,111379.40538850357
2761,133768.20902704677
2762,142278.47720835527
2763,190397.5597044062
2764,127995.74614986427
2765,278796.5655780307
2766,139330.15285499996
2767,80495.78816055498
2768,144267.31186783552
2769,114897.83352763484
2770,150130.25846494664
2771,116910.4578599997
2772,109105.16097143546
2773,167138.7165102507
2774,152487.6584358113
2775,126684.3754103827
2776,151989.48840776793
2777,135561.51519768123
2778,124875.89490941749
2779,116007.7940715037
2780,103344.27032452296
2781,105043.5057548416
2782,98796.00066969845
2783,98660.75555768168
2784,115455.5125405789
2785,153870.71533240142
2786,66082.40747415555
2787,139731.91686487765
2788,80066.45778689449
2789,183712.94377643484
2790,110002.07151730073
2791,125495.49550200117
2792,70903.47108883376
2793,164742.30126590453
2794,98617.80667299122
2795,128032.71158251216
2796,95716.80942000354
2797,240578.83695135958
2798,93539.68946407283
2799,111120.72675004497
2800,71085.16138142082
2801,108050.80437848446
2802,131023.87338675825
2803,182440.66479014145
2804,130690.62862552895
2805,93987.39002348484
2806,80628.19899581693
2807,156898.75122745134
2808,144152.78002868083
2809,144715.1679111558
2810,126398.20251176237
2811,152853.60776423741
2812,149062.73579754724
2813,154655.1931977056
2814,150987.36376977185
2815,106767.74831036625
2816,240669.31319075002
2817,140690.51542656554
2818,136028.01322335284
2819,136945.61358398056
2820,137306.38236584267
2821,113009.52912759928
2822,197875.98827904623
2823,299934.41885580384
2824,161341.15695753496
2825,135321.32458701072
2826,140928.09931926418
2827,149871.34409453053
2828,246493.00161459114
2829,200232.0311850869
2830,245589.57989254416
2831,186426.35831199572
2832,244356.54242562258
2833,283410.11579023657
2834,217846.39139498305
2835,227226.0492538399
2836,202005.46776579242
2837,158073.9720452358
2838,161176.08533632164
2839,170746.76228651934
2840,191770.63503151812
2841,195878.82953655516
2842,206986.10953813538
2843,149765.32135944546
2844,168171.24084862796
2845,132252.82710101758
2846,202889.79743312678
2847,191191.8803144324
2848,211649.06661742463
2849,208836.80570137373
2850,269249.3012916876
2851,235186.40701917023
2852,237461.54369925187
2853,215745.46906782847
2854,136994.74550587672
2855,199306.94485842527
2856,209084.6631783875
2857,186751.4949535526
2858,201872.33516926892
2859,119650.15851766364
2860,110594.2846336896
2861,122739.24961158381
2862,196740.15186932875
2863,121792.81112911663
2864,268311.8241663416
2865,132015.79139923985
2866,178530.2486353781
2867,113095.40358714755
2868,91494.90834007137
2869,117006.55471942273
2870,134499.29682946872
2871,89187.42218240855
2872,53563.15400683871
2873,113953.55523902233
2874,136442.17948762336
2875,119693.51710896936
2876,151830.9799712318
2877,145333.7156188932
2878,160082.47660938057
2879,129429.16717181579
2880,104417.07560263813
2881,146283.26774734608
2882,151817.383003822
2883,179464.11527639668
2884,185835.85543833792
2885,176314.06575717943
2886,187799.19206026188
2887,107786.58236878348
2888,143877.2860663533
2889,63913.46361981239
2890,88198.26151476914
2891,146993.81235596913
2892,61565.62859871752
2893,113797.87100582526
2894,66750.2655286335
2895,280913.45034165157
2896,244378.09554442525
2897,216473.13972214598
2898,175039.20794678616
2899,233155.9242860727
2900,162202.34284915656
2901,179724.474012107
2902,183849.78617883785
2903,334098.92089749133
2904,332158.6131424082
2905,98226.39013338073
2906,190738.69029126602
2907,108124.11426279471
2908,130255.49743169539
2909,158680.69305353536
2910,83083.04065121326
2911,88857.04362804975
2912,145102.8661547764
2913,96591.87206735913
2914,88690.43172277871
2915,98610.2098603088
2916,96781.89443625354
2917,148547.3796683972
2918,126143.94817145706
2919,221209.44823545247
